module_id	family_id
M231764	64691
M231765	64692
M231766	10048
M231768	64662
M231769	64663
M23177	64664
M231770	64665
M231777	64666
M231778	64667
M231779	64668
M23178	64669
M231780	64670
M231781	64671
M231782	64672
M231783	64673
M231784	10048
M231785	64674
M231786	64675
M231787	64676
M231788	64646
M231789	64647
M23179	64648
M231790	64649
M231791	64650
M231792	64651
M231793	64652
M231794	64653
M231795	64654
M231796	64655
M231797	64656
M231798	64657
M231799	64658
M2318	64659
M23180	64660
M231800	64661
M231801	64632
M231802	64633
M231803	10047
M231804	64634
M231805	64635
M231806	64636
M231807	36781
M231808	64637
M231809	64638
M23181	64639
M231810	64640
M231811	10047
M231812	64641
M231813	64642
M231814	64643
M231815	64644
M231816	64645
M231817	64618
M231818	64619
M231819	64620
M23182	64621
M231820	64622
M231821	64623
M231822	64624
M231823	10046
M231824	10046
M231825	64625
M231826	64626
M231829	64627
M231833	64628
M231836	64629
M231837	64630
M23185	64631
M23186	10045
M231867	64605
M231868	64606
M231869	10045
M23187	64607
M231870	64608
M231871	64609
M231872	64610
M231873	2445
M231874	2445
M231875	64611
M231876	64612
M231877	64613
M231878	64614
M231879	64615
M231880	64616
M231881	64617
M231882	64591
M231883	64592
M231884	64593
M231885	64594
M231886	64595
M231887	64596
M231888	64597
M231889	64598
M231890	64599
M231891	64600
M231892	64601
M231893	64602
M231894	2445
M231895	64603
M231896	64604
M231897	64580
M231898	64581
M231899	10043
M231900	64582
M231901	64583
M231902	10044
M231903	64584
M231904	64585
M231905	64586
M231906	10044
M231907	10043
M231909	64109
M23191	64587
M231911	64588
M231913	64589
M231915	64590
M231916	64177
M231917	64569
M231918	10041
M231919	64570
M23192	64571
M231920	10042
M231921	64572
M231922	10041
M231923	64573
M231924	64574
M231925	10042
M231926	64575
M231927	64576
M231928	64577
M231929	64578
M23193	64579
M231931	64557
M231932	64558
M231933	64559
M231934	10040
M231935	64560
M231936	64561
M231937	64562
M231938	64563
M231939	64564
M231940	64565
M231941	64566
M231942	10040
M231943	64567
M231944	64568
M231945	64545
M231946	64546
M231947	10039
M231948	64547
M231949	64548
M231950	64549
M231951	64550
M231952	64551
M231953	64552
M231954	64553
M231955	64554
M231956	10039
M231957	64555
M231958	64556
M231959	64532
M231960	64533
M231966	64534
M231968	64535
M231969	64536
M231970	64537
M231971	64538
M231972	64539
M231973	64540
M231974	64541
M231975	64542
M231976	64543
M231977	64544
M231978	64519
M231979	64520
M23198	64521
M231980	64522
M231981	64523
M231982	64524
M231983	64525
M231984	64526
M231985	64527
M231986	64528
M231987	64529
M231988	64530
M231989	64531
M231990	64507
M231991	64508
M231992	64509
M231993	64510
M231994	64511
M231995	64512
M231996	64513
M231997	64514
M231998	64515
M231999	10038
M232	64516
M232000	64517
M232001	10038
M232002	64518
M232003	64496
M232004	10036
M232005	64497
M232006	64498
M232007	64499
M232008	64500
M232009	64501
M23201	10036
M232010	64502
M232011	10037
M232012	64503
M232013	64504
M232014	64505
M232015	10037
M232016	64506
M232017	64485
M232019	10034
M232026	10034
M232029	10035
M232030	64486
M232031	64487
M232032	64488
M232033	64489
M232034	64490
M232035	64491
M232036	10035
M232037	64492
M232038	64493
M232039	64494
M232040	64495
M232041	64472
M232042	64473
M232043	64474
M232044	64475
M232045	64476
M232046	64477
M232047	64478
M232048	64479
M232049	64480
M232050	64481
M232051	64482
M232052	64483
M232053	64484
M232054	64459
M232055	64460
M232056	64461
M232057	64462
M232058	64463
M232059	64464
M232060	64465
M232061	64466
M232062	64467
M232063	64468
M232064	64469
M232065	64470
M232066	64471
M232067	64447
M232068	64448
M232069	64449
M23207	64450
M232070	64451
M232071	64452
M232072	64453
M232073	64454
M232074	64455
M232075	10033
M232076	10033
M232077	64456
M232078	64457
M232079	64458
M232080	64436
M232081	64437
M232082	64438
M232083	64439
M232084	64440
M232085	64441
M232086	64442
M232087	2444
M232088	2444
M232089	64443
M232090	64444
M232091	64445
M232092	2444
M2321	10032
M23210	10032
M232105	64446
M232106	64423
M232107	64424
M232108	64425
M232109	64426
M23211	64427
M232110	64428
M232111	64429
M232112	64430
M232113	2443
M232114	64431
M232115	64432
M232116	64433
M232117	64434
M232118	64435
M232119	2442
M23212	2442
M232120	64410
M232121	64411
M232122	64412
M232123	2442
M232124	64413
M232125	64414
M232126	64415
M232127	64416
M232128	64417
M232129	64418
M232130	64419
M232131	64420
M232132	64421
M232133	64422
M232137	64398
M232143	64399
M232145	2441
M232148	10031
M232150	64400
M232151	64401
M232152	64402
M232153	10031
M232154	64403
M232155	64404
M232156	64405
M232157	2441
M232158	64406
M232159	2441
M23216	64407
M232160	64408
M232161	64409
M232162	64384
M232163	64385
M232164	64386
M232165	64387
M232166	64388
M232167	64389
M232168	64390
M232169	64391
M232170	64392
M232171	64393
M232172	64394
M232173	64395
M232174	64396
M232175	64397
M232176	10029
M232178	64372
M232180	64373
M232182	64374
M232183	64375
M232184	64376
M232185	64377
M232186	64378
M232187	64379
M232188	64380
M232189	64381
M23219	10030
M232190	10029
M232191	10030
M232192	64382
M232193	64383
M232194	64359
M232195	64360
M232196	64361
M232197	64362
M232198	64363
M232199	10028
M2322	10028
M23220	64364
M232200	64365
M232201	64366
M232202	64367
M232203	64368
M232204	64369
M232205	64370
M232206	64371
M232207	64346
M232208	10027
M232209	10027
M23221	64347
M232210	64348
M232211	64349
M232212	64350
M232213	64351
M232214	64352
M232215	64353
M232216	64354
M232217	64355
M232218	64356
M232219	64357
M23222	64358
M232220	64334
M232221	64335
M232222	64336
M232223	64337
M232224	64338
M232225	64339
M232226	64340
M232227	64341
M232228	64342
M232229	63273
M232230	64343
M232231	64344
M232232	10026
M232234	10026
M232235	64345
M232236	64321
M232237	64322
M232238	64323
M232239	64324
M23224	64325
M232240	64326
M232241	64327
M23225	64328
M232255	64329
M232258	64330
M232259	64331
M232268	64332
M232269	64333
M232270	64308
M232271	64309
M232272	64310
M232273	64311
M232274	64312
M232275	64313
M232276	64314
M232277	64315
M232278	64316
M232279	64317
M23228	64318
M232280	64319
M232281	64320
M232282	10025
M232283	2440
M232284	64298
M232285	64299
M232286	64300
M232287	64301
M232288	36181
M232289	64302
M232290	2440
M232291	64303
M232292	64304
M232293	64305
M232294	64306
M232295	10025
M232296	2440
M232297	64307
M232298	64286
M232299	64287
M23230	64288
M232300	64289
M232301	64290
M232302	64291
M232303	64292
M232304	64293
M232305	64294
M232306	64295
M232307	64296
M232308	64297
M232309	64274
M232310	64275
M232311	64276
M232312	64277
M232315	64278
M232316	64279
M232317	64280
M232320	64281
M232321	64282
M232324	64283
M232325	64284
M232327	64285
M232328	64262
M232330	64263
M232332	64264
M232333	64265
M232334	64266
M232335	64267
M232336	64268
M232337	64269
M232338	64270
M232339	64271
M23234	64272
M232340	64273
M232341	64251
M232342	64252
M232343	64253
M232344	64254
M232345	64255
M232346	10024
M232347	64256
M232348	10024
M232349	64257
M232350	64258
M232351	64259
M232352	64260
M232353	64261
M232354	64239
M232355	64240
M232356	64241
M232357	64242
M232358	5659
M232359	64243
M23236	64244
M232360	64245
M232361	64246
M232362	64247
M232363	64248
M232364	64249
M232365	64250
M232366	64228
M232368	64229
M232369	64230
M232372	64231
M232373	64232
M232374	64233
M232375	64234
M232376	64235
M232377	64236
M232378	64237
M232379	62670
M23238	703
M232380	64238
M232381	64217
M232382	64218
M232383	64219
M232384	64220
M232385	64221
M232386	64222
M232387	64223
M232388	64224
M232389	64225
M232390	64226
M232391	64227
M232392	64203
M232393	64204
M232394	64205
M232395	64206
M232396	64207
M232398	64208
M2324	64209
M23240	64210
M232400	64211
M232401	64212
M232402	64213
M232403	64214
M232404	64215
M232405	64191
M232406	64192
M232407	64193
M232408	2439
M232409	2439
M23241	2439
M232411	64194
M232412	64195
M232413	64196
M232414	64197
M232415	64198
M232416	64199
M232417	64200
M232418	64201
M232419	64202
M23242	64178
M232420	64179
M232421	64180
M232422	64181
M232423	64182
M232424	703
M232425	64183
M232426	64184
M232427	64185
M232428	64186
M232429	64187
M232430	64188
M232432	64189
M232433	64190
M232434	64164
M232435	64165
M232436	64166
M232437	10022
M232438	64167
M232439	64168
M232440	64169
M232441	64170
M232442	64171
M232443	64172
M232444	10022
M232445	64173
M232446	64174
M232447	64175
M232448	64176
M232449	64150
M232450	64151
M232451	64152
M232464	64153
M23247	64154
M232477	64155
M232485	64156
M232486	64157
M232487	64158
M232488	64159
M232489	64160
M232490	64161
M232491	64162
M232492	64163
M232493	64138
M232494	10020
M232495	64139
M232496	10020
M232497	64140
M232498	64141
M232499	64142
M2325	64143
M23250	10021
M232500	64144
M232501	64145
M232502	64146
M232503	64147
M232504	10021
M232505	64148
M232506	64149
M232507	64123
M232508	64124
M232509	64125
M232510	64126
M232511	64127
M232512	64128
M232513	64129
M232514	64130
M232515	64131
M232516	64132
M232517	10019
M232518	64133
M232519	10019
M23252	64134
M232520	64135
M232521	64136
M232522	64110
M232523	64111
M232524	10017
M232525	64112
M232526	10017
M232527	10018
M232528	64113
M232529	64114
M23253	64115
M232530	10018
M232531	64116
M232532	64117
M232533	64118
M232534	64119
M232535	64120
M232542	64121
M232543	64122
M232544	64093
M232545	64094
M232546	64095
M232547	64096
M232548	64097
M232549	64098
M23255	64099
M232550	64100
M232551	64101
M232552	64102
M232553	64103
M232554	64104
M232555	64105
M232556	64106
M232557	64107
M232558	64108
M232559	10014
M232560	64078
M232561	64079
M232562	64080
M232563	64081
M232564	64082
M232565	10015
M232566	64083
M232567	64084
M232568	64085
M232569	10015
M23257	64086
M232570	10014
M232571	64087
M232572	64088
M232573	64089
M232574	64090
M232575	64091
M232576	64092
M232577	64061
M232578	64062
M232579	64063
M23258	64064
M232580	64065
M232581	64066
M232582	64067
M232583	64068
M232584	64069
M232587	64070
M232589	64071
M23259	64072
M232593	64073
M232594	64074
M232596	64075
M232597	64076
M232598	64077
M232599	64044
M2326	64045
M23260	64046
M232600	64047
M232601	64048
M232602	64049
M232603	64050
M232604	64051
M232605	64052
M232606	64053
M232607	64054
M232608	64055
M232609	64056
M232612	64057
M232613	64058
M232614	64059
M232615	64060
M232616	64028
M232617	64029
M232618	10013
M232619	64030
M23262	64031
M232620	64032
M232621	64033
M232622	64034
M232623	64035
M232624	64036
M232625	64037
M232626	64038
M232627	64039
M232628	64040
M232629	64041
M232630	64042
M232631	10013
M232632	64043
M232633	64011
M232634	64012
M232635	64013
M232636	64014
M232638	64015
M232639	64016
M23264	64017
M232640	64018
M232641	64019
M232642	64020
M232643	64021
M232644	64022
M232645	64023
M232646	64024
M232647	64025
M232648	64026
M232649	64027
M232650	10011
M232651	63996
M232652	63997
M232653	63998
M232654	10012
M232656	63999
M23266	10012
M232661	10011
M232662	64000
M232664	64001
M232665	64002
M232666	64003
M232667	64004
M232668	64005
M232669	64006
M232670	64007
M232672	64008
M232673	64009
M232674	64010
M232675	63981
M232676	63982
M232677	63983
M232678	63984
M232679	10009
M23268	10010
M232680	63985
M232681	10009
M232682	63986
M232683	10010
M232684	63987
M232685	63988
M232686	63989
M232687	63990
M232688	63991
M232689	63992
M232690	63993
M232692	63994
M232693	63995
M232694	63966
M232696	63967
M232697	63968
M2327	63969
M232706	63970
M232707	63480
M232708	63971
M232709	63972
M232710	10008
M232711	63973
M232712	10008
M232713	63974
M232714	63975
M232715	63976
M232716	63977
M232717	63978
M232718	63979
M232719	63980
M23272	63950
M232720	63951
M232721	63952
M232722	63953
M232723	63954
M232724	63955
M232725	63956
M232726	63957
M232727	63958
M232728	63959
M232729	63960
M23273	63961
M232730	63962
M232731	63963
M232733	63964
M232734	63965
M232735	63935
M232736	63936
M232737	63937
M232738	36853
M232739	63938
M232740	63939
M232741	63940
M232742	63941
M232743	63942
M232744	63943
M232745	63944
M232746	63945
M232747	63946
M232748	63947
M232749	63948
M23275	63949
M232750	63920
M232751	63921
M232752	63922
M232753	63923
M232754	63924
M232755	63925
M232756	63926
M232757	63927
M232758	63928
M232759	63929
M23276	63930
M232760	63931
M232761	63932
M232762	63933
M232763	63934
M232764	63906
M232765	63907
M232766	63908
M232767	63909
M232768	63910
M232769	63911
M232770	63912
M232771	63913
M232772	63914
M232773	63915
M232774	63916
M232775	63917
M232776	63604
M23278	63918
M232783	63919
M232786	10007
M232789	63893
M23279	63894
M232790	63895
M232791	63896
M232792	63897
M232793	63898
M232794	63899
M232795	63900
M232796	10007
M232797	63901
M232798	63902
M232799	63903
M232800	63904
M232801	63905
M232802	10006
M232803	63880
M232804	63881
M232805	63882
M232806	63883
M232807	63884
M232808	63885
M232809	63886
M23281	63887
M232810	63888
M232811	63889
M232812	10006
M232813	63890
M232814	63891
M232815	63892
M232816	63867
M232817	63868
M232821	63869
M232824	63870
M232829	63871
M23283	36182
M232830	63872
M232831	63873
M232832	63874
M232833	63875
M232834	63876
M232835	63877
M232836	63878
M232837	63879
M232838	63856
M232839	63857
M232840	63858
M232841	2438
M232842	2438
M232843	63859
M232844	2438
M232845	63860
M232846	63861
M232847	10005
M232848	63862
M232849	63863
M232850	10005
M232851	63864
M232853	63865
M232854	63866
M232855	10004
M232856	63844
M232857	63845
M232858	63846
M232859	63847
M232860	63848
M232861	63849
M232862	63850
M232863	10004
M232864	63851
M232865	63852
M232866	63853
M232867	63854
M232868	63855
M232869	63835
M23287	10002
M232870	63836
M232871	10003
M232872	10002
M232873	63837
M232874	62849
M232875	63838
M232876	63839
M232877	63840
M232878	62225
M232879	63841
M232880	63842
M232881	10003
M232882	63843
M232883	63824
M232886	63825
M232893	63826
M232894	63827
M232895	63828
M232896	63829
M232897	63830
M232898	63831
M232899	63832
M2329	63833
M232900	63834
M232901	63814
M232902	63815
M232903	63816
M232904	63817
M232905	63818
M232906	63819
M232907	63820
M232908	9996
M232909	63821
M232910	10001
M232911	63822
M232912	10001
M232913	63823
M232914	63805
M232915	63806
M232916	63807
M232917	63808
M232918	63809
M232919	63810
M232920	10000
M232922	63811
M232923	63812
M232924	63316
M232927	10000
M232932	63813
M232933	63795
M232934	63796
M232935	63797
M232936	63798
M232937	63799
M232938	63800
M232939	63801
M232940	63802
M232941	63803
M232942	63804
M232943	63785
M232944	63786
M232945	63787
M232946	63788
M232947	63789
M232948	63790
M232949	63791
M232950	63792
M232951	63793
M232952	63794
M232953	63776
M232954	63777
M232955	63778
M232956	63779
M232957	63780
M232958	9999
M232959	63781
M232960	63782
M232962	63783
M232963	9999
M232964	63784
M232965	63721
M232966	36782
M232968	63768
M232969	63769
M232970	63770
M232971	63771
M232972	63772
M232973	63773
M232974	63774
M232975	63775
M232976	63760
M232977	63761
M232978	63762
M232979	63763
M232980	63764
M232981	63765
M232982	63766
M232983	63767
M232984	63753
M232985	63754
M232986	9998
M232987	63755
M232988	63756
M232989	9998
M232990	63757
M232991	63758
M232992	63759
M2330	63745
M233000	63746
M233001	63747
M233002	63748
M233003	63749
M233004	63750
M233005	63751
M233006	63752
M233007	9997
M233008	9997
M233009	63738
M233010	63739
M233011	63740
M233012	63741
M233013	63742
M233014	63743
M233015	63744
M233016	63730
M233017	63731
M233018	63732
M233019	63733
M23302	63734
M233020	63735
M233021	63736
M233022	63737
M233023	63722
M233024	63723
M233025	63724
M233026	63725
M233027	63726
M233028	63727
M233029	63728
M233030	63729
M233031	63712
M233032	63713
M233034	9995
M233035	63714
M233036	63715
M233037	63716
M233038	63717
M233039	9995
M233040	63718
M233041	63719
M233042	63720
M233046	63703
M233047	63704
M233048	63705
M23305	63706
M233052	63707
M233053	9994
M233054	63708
M233056	9994
M233057	63709
M233058	63710
M233059	63711
M233060	63695
M233061	63696
M233062	63697
M233063	9992
M233064	63698
M233065	9992
M233066	63699
M233067	63700
M233068	9993
M233069	9993
M23307	63701
M233070	63702
M233071	63685
M233072	63686
M233073	63687
M233074	63688
M233075	63689
M233076	63690
M233077	63691
M233078	63692
M233079	63693
M23308	63694
M233080	63675
M233081	63676
M233084	63677
M233085	63678
M233087	63679
M233088	63680
M233090	63681
M233091	63682
M233092	63683
M233093	63684
M233094	63665
M233095	63666
M233096	63667
M233097	63668
M233098	63669
M233099	63670
M2331	63671
M233100	63672
M233101	63673
M233102	63674
M233103	63656
M233104	63657
M233105	63658
M233106	9991
M233107	63659
M233108	63660
M233109	63661
M23311	63662
M233110	9991
M233111	63663
M233112	63664
M233113	63645
M233114	63646
M233115	63647
M233116	63648
M233117	63649
M233118	63650
M233119	63651
M23312	63652
M233120	63653
M233121	63654
M233122	63655
M233123	63634
M233124	63635
M233125	63636
M233126	63637
M233127	63638
M233128	63639
M233129	63640
M23313	63641
M233130	63642
M233131	63643
M233132	63644
M233133	63625
M233134	63626
M233135	63627
M233136	63628
M233137	63629
M233138	63630
M233139	63244
M233140	63631
M233141	9989
M233142	63632
M233143	9989
M233144	63633
M233145	63615
M233146	63616
M233147	63617
M233148	63618
M233149	63619
M233150	63620
M233151	63621
M233152	63622
M233153	63623
M233154	63624
M233155	63605
M233156	63606
M233157	63607
M233158	63608
M233159	63609
M233160	63610
M233161	63611
M233162	63612
M233163	63613
M233164	63614
M233165	1029
M233166	63594
M233167	63595
M233168	63596
M233169	63597
M233170	63598
M233171	63599
M233173	63600
M233182	1029
M23319	1029
M233199	63601
M2332	63602
M23320	1029
M233200	63603
M233203	63584
M233204	9988
M233205	9988
